시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,도로형태,가해운전자 차종,피해운전자 차종
서울특별시 강북구 수유동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 광진구 광장동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,기타 - 기타,자전거,보행자
서울특별시 마포구 합정동,경상사고,0,0,1,0,차대사람 - 차도통행중,단일로 - 기타,승용,보행자
서울특별시 영등포구 양평동3가,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,화물,승용
서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대차 - 후진중충돌,단일로 - 기타,승용,승용
서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 기타,단일로 - 기타,승합,보행자
서울특별시 영등포구 양평동3가,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,이륜
서울특별시 성동구 마장동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,이륜,자전거
서울특별시 중랑구 중화동,경상사고,0,0,1,0,차대사람 - 보도통행중,단일로 - 기타,자전거,보행자
서울특별시 송파구 문정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,화물
서울특별시 서초구 잠원동,경상사고,0,0,2,0,차대차 - 기타,교차로 - 교차로안,화물,승용
서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,화물
서울특별시 성동구 행당동,중상사고,0,1,0,0,차대사람 - 횡단중,단일로 - 기타,승용,보행자
서울특별시 성동구 응봉동,경상사고,0,0,1,0,차대차 - 기타,기타 - 기타,자전거,자전거
서울특별시 강남구 압구정동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 성북구 석관동,경상사고,0,0,1,0,차대차 - 정면충돌,단일로 - 기타,승용,화물
서울특별시 서초구 서초동,경상사고,0,0,1,0,차대사람 - 보도통행중,단일로 - 기타,개인형이동수단(PM),보행자
서울특별시 노원구 월계동,경상사고,0,0,1,0,차대차 - 추돌,교차로 - 교차로부근,승용,승용
서울특별시 강남구 개포동,경상사고,0,0,1,0,차대사람 - 횡단중,단일로 - 기타,승용,보행자
서울특별시 용산구 이태원동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,화물,이륜
서울특별시 영등포구 신길동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로 - 교차로안,이륜,이륜
서울특별시 금천구 독산동,중상사고,0,1,0,0,차량단독 - 기타,단일로 - 기타,승합,
서울특별시 성동구 용답동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,승용,자전거
서울특별시 동작구 사당동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,이륜
서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 송파구 마천동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,승용,이륜
서울특별시 강남구 일원동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,이륜,이륜
서울특별시 강북구 미아동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로 - 교차로안,이륜,이륜
서울특별시 동대문구 답십리동,중상사고,0,1,0,0,차대차 - 추돌,교차로 - 교차로부근,승용,이륜
서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 추돌,교차로 - 교차로횡단보도내,승용,이륜
서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 강남구 압구정동,중상사고,0,1,0,0,차대차 - 기타,기타 - 기타,승용,승용
서울특별시 구로구 신도림동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,승용,이륜
서울특별시 서초구 방배동,경상사고,0,0,1,0,차량단독 - 기타,단일로 - 기타,승용,
서울특별시 강남구 개포동,경상사고,0,0,2,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 강북구 수유동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로 - 교차로안,화물,승용
서울특별시 마포구 아현동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 영등포구 여의도동,경상사고,0,0,3,0,차대차 - 추돌,단일로 - 기타,화물,승용
서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 서초구 서초동,중상사고,0,1,0,0,차대차 - 기타,교차로 - 교차로안,승용,이륜
서울특별시 도봉구 창동,경상사고,0,0,2,0,차대차 - 측면충돌,기타 - 기타,이륜,승용
서울특별시 은평구 응암동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,자전거,원동기
서울특별시 마포구 서교동,경상사고,0,0,1,0,차대사람 - 차도통행중,단일로 - 기타,승용,보행자
서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 고가도로위,이륜,승용
서울특별시 강동구 성내동,중상사고,0,1,2,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 송파구 송파동,경상사고,0,0,1,0,차대차 - 기타,기타 - 기타,기타불명,이륜
서울특별시 성북구 보문동1가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,자전거
서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,단일로 - 기타,원동기,보행자
서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,개인형이동수단(PM),자전거
서울특별시 송파구 가락동,중상사고,0,1,0,0,차대사람 - 기타,기타 - 기타,기타불명,보행자
서울특별시 동대문구 답십리동,경상사고,0,0,2,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 영등포구 양평동6가,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 종로구 종로4가,경상사고,0,0,1,1,차량단독 - 공작물충돌,단일로 - 기타,이륜,
서울특별시 서초구 반포동,중상사고,0,1,0,2,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 동대문구 장안동,중상사고,0,1,0,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로부근,이륜,이륜
서울특별시 은평구 갈현동,경상사고,0,0,1,0,차대사람 - 횡단중,교차로 - 교차로횡단보도내,승용,보행자
서울특별시 용산구 한강로2가,중상사고,0,1,0,0,차량단독 - 기타,단일로 - 기타,승합,
서울특별시 동대문구 답십리동,경상사고,0,0,2,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 관악구 봉천동,경상사고,0,0,2,0,차대차 - 측면충돌,기타 - 기타,승용,승용
서울특별시 서초구 잠원동,중상사고,0,2,8,0,차대차 - 추돌,단일로 - 기타,승합,승용
서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로부근,승용,승용
서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 마포구 염리동,경상사고,0,0,1,0,차대사람 - 횡단중,교차로 - 교차로안,승용,보행자
서울특별시 동작구 노량진동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 송파구 풍납동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 서초구 서초동,중상사고,0,1,0,0,차대차 - 측면충돌,단일로 - 기타,승용,이륜
서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 차도통행중,교차로 - 교차로안,승용,보행자
서울특별시 강서구 방화동,경상사고,0,0,3,0,차대차 - 기타,교차로 - 교차로부근,승용,승용
서울특별시 송파구 송파동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로 - 교차로부근,승용,이륜
서울특별시 송파구 오금동,경상사고,0,0,1,0,차량단독 - 기타,단일로 - 기타,승합,
서울특별시 구로구 고척동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승합,승용
서울특별시 양천구 신월동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,화물,승용
서울특별시 도봉구 창동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 강남구 자곡동,경상사고,0,0,2,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 서대문구 미근동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로 - 교차로부근,승용,승용
서울특별시 영등포구 문래동3가,경상사고,0,0,2,1,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 영등포구 문래동3가,경상사고,0,0,2,0,차대차 - 추돌,단일로 - 기타,이륜,승용
서울특별시 금천구 독산동,중상사고,0,1,0,0,차대차 - 정면충돌,단일로 - 기타,승용,이륜
서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 후진중충돌,교차로 - 교차로안,승용,승용
서울특별시 강서구 화곡동,경상사고,0,0,3,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 송파구 잠실동,경상사고,0,0,2,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 서초구 서초동,경상사고,0,0,2,0,차대차 - 기타,기타 - 기타,승용,승용
서울특별시 양천구 신월동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 서초구 방배동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 기타,단일로 - 기타,승용,승합
서울특별시 동대문구 이문동,사망사고,1,0,0,0,차대사람 - 횡단중,단일로 - 기타,승용,보행자
서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대차 - 후진중충돌,단일로 - 기타,승용,화물
서울특별시 영등포구 영등포동,경상사고,0,0,2,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,이륜,보행자
서울특별시 노원구 월계동,경상사고,0,0,4,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 은평구 불광동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,이륜,승용
서울특별시 송파구 풍납동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 기타,기타 - 기타,승용,승용
서울특별시 중랑구 상봉동,경상사고,0,0,3,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 강남구 신사동,경상사고,0,0,2,0,차대사람 - 횡단중,교차로 - 교차로안,승용,보행자
서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,승용,이륜
서울특별시 강남구 신사동,경상사고,0,0,1,1,차대차 - 기타,단일로 - 기타,승용,이륜
서울특별시 노원구 중계동,중상사고,0,1,0,0,차대차 - 측면충돌,기타 - 기타,승용,이륜
서울특별시 은평구 역촌동,경상사고,0,0,3,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 용산구 용문동,경상사고,0,0,1,0,차대차 - 기타,기타 - 기타,승용,이륜
서울특별시 동작구 동작동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 서초구 양재동,경상사고,0,0,2,0,차대차 - 기타,교차로 - 교차로안,승용,특수
서울특별시 은평구 갈현동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 은평구 응암동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로 - 교차로안,승용,이륜
서울특별시 용산구 한남동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,이륜
서울특별시 동작구 사당동,중상사고,0,1,0,0,차대차 - 추돌,교차로 - 교차로안,이륜,이륜
서울특별시 송파구 문정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 양천구 신월동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,승용,이륜
서울특별시 양천구 신월동,경상사고,0,0,2,0,차대차 - 측면충돌,기타 - 기타,이륜,승용
서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,승용,이륜
서울특별시 은평구 신사동,중상사고,0,1,0,0,차대차 - 기타,교차로 - 교차로안,이륜,이륜
서울특별시 영등포구 당산동6가,경상사고,0,0,3,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 영등포구 여의도동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 금천구 독산동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,이륜
서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,이륜
서울특별시 성북구 길음동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,이륜
서울특별시 서초구 서초동,경상사고,0,0,2,0,차대차 - 후진중충돌,단일로 - 기타,승용,승용
서울특별시 서초구 서초동,경상사고,0,0,2,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 양천구 신정동,경상사고,0,0,2,0,차대차 - 추돌,교차로 - 교차로부근,승용,승용
서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,이륜,이륜
서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 영등포구 대림동,경상사고,0,0,3,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
